Series Name,Series Code,Country Name,Country Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,20671.99859,19511.08491,19690.37645,19579.08126,18607.87662,19410.75671,28315.83954,37869.33845,41351.0472,39426.9341,49447.46372,50987.77045,55300.46816,55921.13686,64156.70106,78761.7616,79937.21476,72190.79059,76641.0552,81116.43917,74624.55996,74005.01045,79035.53479,89469.75087,99848.61504,104994.0183,113983.1678,130267.2433,142973.8309,125945.0096,141165.0829,158283.0763,149295.646,173528.1505,179308.0756,168146.0153,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,,,,,,,,,,,,,,,,2168.796099,2328.153808,2830.737533,3166.895648,3113.546428,3297.354701,3530.147337,4146.987928,5505.535669,6706.966998,7863.162009,9240.642548,12297.91535,14961.56818,11837.39103,11984.86857,14357.73523,14341.18163,15693.78673,16545.12267,14289.12057,14912.68654,
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,17113.84225,14324.89197,13034.81166,12810.21883,12554.41718,12921.95842,18789.65708,23234.56658,26108.34396,27556.36359,34645.14324,37007.43875,40965.74432,41479.0872,45481.8922,52831.25237,52571.93499,47042.34711,47584.46439,51654.4028,48735.99549,48179.42085,52930.64115,65445.88503,75716.35108,80289.69641,89739.7117,106018.4928,114293.8433,103198.6693,104965.3061,115761.5077,106749.0136,113625.1329,119225.38,101446.7863,100738.6842,
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,,,4499.887071,4296.932771,4751.157764,4756.409365,5132.276543,6297.127475,7071.973495,8060.218228,9364.909314,10558.21784,13460.88413,15189.98072,16578.06184,18139.19623,18097.40061,17957.94638,16451.33864,15505.27875,15702.85553,15547.87353,16312.63772,17809.59815,22453.19235,25058.53593,29979.85447,36402.56051,40667.88423,40881.38064,52374.79445,66813.34974,76496.36619,89524.84436,94004.38983,75484.28658,74017.18471,
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macedonia, FYR",MKD,,,,,,,,,,,2240.139214,2355.260215,1164.914921,1285.362426,1706.244683,2243.474529,2222.813128,1868.030611,1774.822037,1814.512523,1854.145956,1815.920091,1961.203736,2408.80011,2762.561701,3037.754585,3325.613242,4036.140237,4793.292959,4543.890244,4542.904104,5064.041106,4698.689476,5211.4992,5469.217898,4834.136723,5237.14767,
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,463.731466,400.7056031,381.8658013,369.4728714,300.5340906,283.9858034,314.7460511,240.9554524,223.0112764,221.682033,265.6761189,222.1537443,245.8643162,265.9345074,227.8369055,234.4940582,287.3565596,247.1294102,252.4652058,243.2527515,245.9390659,278.5557032,262.2859481,316.7998965,245.1235876,274.8197023,292.1507443,377.8482928,470.733254,415.6893226,412.7309341,454.963464,443.9061001,461.7230722,452.4631926,402.0883072,401.7422696,
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,200.8176855,195.6020854,181.9898144,183.624246,175.1771459,156.8896581,155.2272109,145.6995785,159.7701334,174.8513588,199.2859332,228.5562584,184.9506087,212.2455193,120.6293244,141.0279061,225.6262847,256.5276762,163.5335012,160.7990288,153.2595087,146.7615397,290.9798977,260.1052517,274.2256294,280.3673842,297.6971211,320.2227274,372.842678,420.7379657,458.8681744,512.1254051,374.5018802,332.9223039,354.7253961,362.6575444,300.3076651,
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,1774.73631,1769.126939,1852.330981,2047.882636,2234.356477,2000.145978,1728.543559,1947.442371,2071.45488,2215.3645,2440.591801,2652.144224,3111.976879,3431.370186,3726.340667,4328.000018,4797.291371,4637.320481,3263.520983,3493.465229,4045.170471,3915.115046,4167.364387,4463.675893,4955.477743,5593.822995,6222.982955,7269.17114,8513.629541,7326.744435,9071.356987,10405.12062,10779.50751,10882.2891,11183.72943,9648.553455,9508.23775,
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,268.1035209,273.1659313,282.0419145,327.9150538,598.5337551,670.5175128,722.6739964,695.4814816,803.3469679,875.0682067,963.5956599,1064.043684,1206.034796,1329.406796,1432.516546,1570.315705,1736.735195,1923.086188,2006.25691,2146.718037,2226.721729,3031.69994,3047.591909,3481.435219,3952.121991,3648.780045,4811.667469,5559.506828,6583.451252,6615.763788,7100.405909,7395.687794,7473.195626,8291.485293,9056.653433,9575.7707,9875.278428,
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,248.1889337,212.7326099,180.5381889,172.0320335,160.2528428,177.7599163,232.8253037,259.1339158,265.140308,262.5685977,316.8165941,314.8369994,319.191412,309.515078,222.5767979,281.7886811,282.081344,266.668047,281.3221274,322.53868,269.3483829,306.8473237,334.2024016,391.7912801,439.3572924,487.9402556,521.6425796,595.6368319,689.6784228,697.0153124,708.3707632,835.0889098,777.3476868,803.8935757,848.2279485,749.9501571,779.9448438,
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,3948.403126,3898.243037,3788.050632,3527.04,3332.885357,3322.421283,4194.653939,5083.669139,5814.364771,6040.609862,7191.923603,7558.277383,8220.245518,7296.310144,8000.518005,9114.358065,9397.800918,9679.882857,10183.67599,10648.9889,11039.05651,11021.78636,11843.93902,13689.98999,15109.05497,15835.34667,16671.5672,19375.5696,21928.70067,20675.58259,21087.79469,22833.36127,21942.11474,23964.49551,26248.77189,23816.08514,25145.39315,
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,,972.6272223,1047.644764,1196.520692,1234.758349,1144.679519,1392.622625,1494.152255,1604.248462,1588.990265,1659.182206,1702.052604,1844.201871,1987.31218,2136.846268,2356.757816,2156.728468,2056.200186,2093.444391,2073.367384,2126.91386,2206.697584,2391.485486,2434.714867,2522.076276,2649.670541,2763.739007,2891.928956,2925.977632,2917.001147,3146.763948,3297.558144,3516.899911,3614.130661,3461.781164,3390.910292,3665.207477,
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,462.191764,473.732776,461.6351803,471.3744343,422.4385469,385.9978943,441.1599122,486.2807331,497.8557003,496.7178639,502.2317528,692.3496476,683.833774,568.2107979,581.9098343,608.1869747,601.7734654,567.2228466,539.4253598,534.7159444,477.4761024,464.229758,460.9542322,528.5806613,602.547286,697.7451989,944.1304851,1013.31028,1167.535733,1046.837935,1203.383663,1393.261734,1364.283926,1450.577949,1326.668654,1158.256371,1101.901627,
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,1176.498054,1170.05342,1091.099714,1093.009079,1032.312731,1058.904835,1428.532921,1822.977964,2054.643747,2084.257805,2506.179312,2669.3277,2973.206977,2973.797821,3197.331024,3599.555202,3899.435192,3646.630626,3593.234081,3651.232286,3861.032414,3792.182152,3957.512906,4623.347642,5229.876738,5116.045424,5695.969327,6574.654338,8030.063005,7318.12641,8000.376432,9197.026972,9291.227619,9637.00265,10153.93822,9260.447303,9630.944028,
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,2802.110517,3522.683309,2392.765705,2006.385943,2317.639947,2384.584027,1639.850882,1742.339898,2231.183287,2664.069946,3077.745071,3611.444014,4093.393831,5562.475854,5710.055487,3655.597592,4153.147901,4939.823744,5079.972214,5777.231681,6720.902113,7031.378864,7106.082019,6751.998987,7199.059665,7986.798439,8767.920258,9330.341687,9689.052887,7748.123301,8959.581416,9834.472689,9820.532572,10298.86766,10452.78353,9152.872306,8208.555984,
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,,,,1320.062471,,,1275.867558,1296.378583,1355.12546,1436.906824,1528.064694,1682.203261,1756.185104,1908.903727,1909.350632,2065.004277,2019.91527,1906.880058,2029.289159,2046.639645,2170.92021,2240.021462,2257.773665,2296.26086,2252.803138,2355.544465,2397.451838,2441.501551,2516.018683,2693.023278,2861.771348,3000.948119,3150.910602,3047.584425,3057.24559,3018.008675,3143.749107,
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,,,,,,,,,,,,,,,,476.9873795,462.1720076,528.177763,448.8413622,321.0267965,354.0037319,407.7302432,458.6778168,548.2896867,720.9409321,831.2052862,950.6482044,1230.434685,1695.972811,1525.526119,1631.535832,1970.571373,2046.536787,2243.979662,2244.763762,1832.499052,1900.226088,
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,51528.54723,44366.29456,41385.35591,38887.76583,36381.6974,37553.35795,52174.84206,63043.17823,68434.22839,68576.58472,84286.69635,83732.70145,91654.11901,85421.72583,89404.07332,101993.1224,101328.7946,90882.92188,93093.25854,91383.94049,82534.87377,82552.56745,89061.05067,108978.4897,123382.0149,126655.5981,135535.0024,170156.6944,192989.1895,152111.598,144246.3688,162009.8778,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,,1332.640563,1435.767097,1495.015749,1121.664164,1137.690354,1465.448402,1485.539626,1533.445039,1670.69287,1172.443066,1072.635835,587.3013993,339.5199868,405.9718115,631.9148653,580.9110949,505.602916,477.3497294,445.0069434,474.2133361,524.0145924,571.501883,646.0561295,797.8377432,998.8226671,1334.651896,1634.081431,2139.625631,1717.898761,2650.353648,3769.595269,4368.082248,4385.379355,4181.583313,3946.962075,3694.082552,
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,1627.042893,1909.583957,2106.243274,2789.10735,3380.199535,3674.617924,4383.595097,5957.145693,7367.751909,6727.107767,6682.281158,7318.742449,6586.719209,7186.429787,7378.345289,6514.272695,7028.934799,
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1077.242942,860.4683258,835.1401895,748.8667871,667.3331806,659.8335018,838.4335711,918.6288626,1063.760775,1068.325714,1202.567531,1263.06008,1295.422632,1195.595322,1322.8704,1428.066182,1556.786387,1393.224149,1469.031945,1444.989055,1332.382358,1336.775376,1413.757176,1721.973863,1948.812275,2013.755559,2191.478567,2494.353552,2884.94776,2861.554005,2834.20472,3039.916016,2904.746728,3111.762887,3160.250851,2864.092915,2892.775561,
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,297.6188829,291.5253917,291.0872128,255.6884981,262.6598689,343.1994566,402.5654505,180.7958247,161.0123545,177.1997292,189.6245382,240.1242747,162.8269598,163.6143937,161.7048809,160.0176177,216.8754283,253.1096478,284.373291,301.539472,277.6486591,256.4414872,262.8840551,283.8911588,336.3318145,369.1545359,385.7567141,422.1461573,503.1277109,463.852618,419.2258149,526.5313517,566.0513873,605.9856081,623.2871141,528.3139758,382.0693304,
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,193.1874804,138.9249275,143.7760051,219.782326,219.8156688,247.2427006,296.9007284,410.4500001,643.9513703,741.0777116,987.7365832,1186.423937,1175.561788,1171.464477,1260.422411,1138.992271,1195.515372,
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,2404.416189,2184.335068,2014.538154,2134.995392,1764.477192,1407.100937,1522.089666,1854.312603,1924.062118,1873.137121,1982.325243,2055.440991,2278.046521,2063.14806,2263.400295,2381.645435,2311.96379,2332.383578,2113.442775,2055.364975,2057.995057,1834.294086,1713.047594,2482.36862,3288.257373,3573.146387,3881.209535,4202.510968,4029.065061,4153.497885,5191.583081,5600.971392,5749.404752,5490.041312,5392.712419,4770.500939,4414.978947,
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.063733,3914.956935,4416.728353,4912.599558,7233.946609,10099.422,10036.18321,9872.638314,8052.888385,7821.298918,
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,130.5794725,149.2282657,153.4820036,153.1933431,157.8986466,156.656353,166.7014708,169.1704562,195.0920171,192.7037175,193.4761241,203.7653978,172.0062101,180.109746,194.8890676,205.6938414,206.4330066,219.684466,212.4689465,215.9805921,231.4255004,248.6183539,246.3075621,253.7200412,287.4001056,317.089198,348.6314534,393.8843518,473.8444409,480.7200909,592.1835216,692.1166842,681.7925868,688.6172788,706.2386977,747.1604624,729.1222515,
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,13615.83707,11373.41269,10931.33842,10544.0459,9849.821967,9799.443038,13607.92719,16496.29599,17518.02876,17175.64537,21019.12567,21454.86289,23598.95076,22827.30004,24331.75402,28884.71352,28698.66602,26404.98673,27533.60679,27951.73429,25921.12794,26584.12169,28817.32321,35245.16407,39954.64222,41577.16009,44453.97119,51241.31562,56928.82048,51900.34009,50338.25483,53540.60536,49474.70561,51574.48942,52157.40687,44746.33405,45637.88675,
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,8443.107052,6817.832529,6208.782634,5540.234973,5249.0536,5534.631413,7634.3344,9271.735404,12665.66323,13092.26473,14800.02869,15133.16224,16261.29693,16640.80235,16037.02524,18721.05644,18257.21505,16341.58735,15387.86958,14611.8328,12579.59511,,,,,,,,,,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,7467.478059,7813.887543,7656.475732,7598.106618,6713.599457,7600.72277,9427.716616,12331.29492,13758.95945,13312.38559,13663.2011,12230.07345,11792.98869,13094.19063,15280.48144,17400.42018,18794.43604,17474.02032,14738.44557,15322.08851,13641.10272,13882.85683,16874.31232,21913.70817,25420.39935,27750.89515,26670.86452,32509.73471,31287.77865,28200.94193,33691.34837,38426.55081,39970.25624,42890.06602,44503.61464,38201.89037,39412.48525,
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,,,,,,,,,,251.5166498,243.5612625,351.3981713,413.9194976,396.797132,854.5499049,897.7158111,916.5187095,917.1288401,951.8733523,981.0204892,1016.020743,1043.600758,1010.147277,1015.565314,1091.505157,1175.116225,1240.992617,1344.301871,1518.805386,1464.497754,1526.497938,1682.957924,1792.038045,1847.198049,1975.464707,2095.966488,2151.382047,
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,418.8620682,352.1887256,318.0155637,276.1299894,217.435793,208.299141,267.5517063,304.890163,302.4243608,280.5468546,309.5864642,281.3964667,274.2860354,181.6903803,170.8094085,198.4528096,202.4214038,181.2955353,196.7250241,184.3464766,158.4055972,165.2507247,177.8208384,215.8050408,232.5661574,250.0383731,258.0463873,292.55962,354.8185998,341.2894618,348.151511,375.5819866,391.5155024,416.1400838,429.790889,362.7521263,364.1654618,
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,873.960732,809.1471723,663.4249788,446.1433411,349.7129563,345.3275643,241.4572479,273.4705815,257.2923062,260.9869968,322.8411826,280.3020315,292.361272,153.6467192,171.6697463,264.2956342,315.9670713,315.5522291,274.9873911,300.6090075,379.1193264,351.7996666,459.4572117,512.650719,648.8150852,807.8938738,1019.743286,1136.829645,1383.893354,1097.661422,2327.32067,2527.942003,2755.297787,2996.964302,3221.678116,2655.157977,2175.673442,
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,18672.83277,18376.79096,18427.42488,16644.70382,16048.50214,15761.26225,16350.05485,14279.55599,14681.02308,13628.08166,13980.41625,14508.84595,15513.69612,17020.57793,22572.37882,
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,15772.24091,15512.5067,15224.89391,14927.51748,14989.48577,15753.55277,18883.2658,22505.89771,24207.28147,24281.09614,28242.94374,28596.933,30523.98506,27963.66522,29315.84191,34875.19739,37321.44339,36628.51742,34788.77856,36371.39579,38146.71539,38549.58934,43061.15038,50111.65445,57570.26916,66775.3944,74114.69715,85170.86217,97007.94189,80067.17664,87770.26684,100711.2248,101668.1707,103059.2482,97199.9191,74498.13764,70867.94061,
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,5181.799286,5947.236986,5855.867794,5828.050235,6164.145278,6677.380582,4691.19435,4822.12278,4997.399384,5382.717069,6448.131243,5988.83521,6278.636662,6029.169254,6013.166677,6261.719017,6830.596669,7039.577431,6254.953411,6967.059664,8601.185906,8476.610511,8629.101774,9069.810206,10129.28886,12376.97936,14408.0505,15805.13226,22075.03536,16784.34616,19280.74735,20986.00036,22134.91007,21268.75637,20458.45227,16627.3643,14982.35792,
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,303.4489557,348.2239075,368.2144528,332.4759569,349.1223981,337.726019,334.8475502,339.0848412,379.13579,384.086429,371.5726219,410.4740209,427.5727635,440.9293265,433.2885836,493.661508,502.7867074,483.6529366,470.2489295,465.0757661,533.8624114,510.6568157,499.8600033,563.594342,649.8048233,711.4699463,873.7702727,950.4327931,1039.312088,1006.603999,1040.142268,1226.215314,1261.208967,1272.441061,1316.980966,1428.637628,1443.625016,
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,,,,,,,,,,,5095.970308,5419.090087,5187.555052,4644.902705,4970.070213,5520.025503,6116.273812,6246.923798,6333.405312,6011.176439,7709.653194,8150.860647,8256.626137,8018.411168,8754.488992,9611.499046,9648.505896,9682.19825,9724.713269,9187.449612,8956.282364,9712.456915,10362.03391,10899.24474,11682.76761,13981.83953,14428.14026,
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,2332.021482,2577.617944,2782.161002,2791.671155,2848.950175,2947.590611,2996.523014,2945.07659,2492.079094,2446.163181,2603.781289,2803.871581,3122.003689,3339.838168,3489.065313,3494.436934,3529.78532,3741.242759,3974.650657,4082.614583,4060.299035,4046.372833,4126.140671,4267.13578,4591.892776,4916.54886,5348.518399,6068.086607,6973.92804,7429.628274,7937.259931,9270.723171,10589.82713,11685.97983,12593.73704,13134.04367,13680.23601,
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,770.4656712,735.0569773,677.6681298,712.9910052,690.9848221,638.6171017,679.7059451,786.4138776,891.5438456,843.2600915,746.5073779,856.2844885,965.2661878,1069.551098,1153.448535,947.2521533,1026.490809,957.6510705,716.1785447,640.286085,631.9468526,539.0031987,511.6597331,588.3503924,637.3686654,770.5648783,1283.770364,1440.130304,1719.516327,1672.490908,2004.818112,2474.061846,2865.873252,2800.169029,2965.989284,2659.263507,2500.091116,
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,1287.421199,1595.472111,1505.159772,1511.178695,1139.995821,807.836239,910.5167692,972.4304763,1022.105067,1120.874848,1351.578137,1615.476618,1614.674104,1596.144879,1692.238533,1903.469193,2009.650315,2000.911081,1773.239886,1614.903106,1545.626423,1417.260582,1148.229882,1174.779347,1408.527976,1507.145691,1809.710539,2312.192926,3059.992184,2599.596259,3225.591754,3988.011894,3855.537735,4479.905858,4712.822736,4109.367724,4077.742073,
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,1044.639888,1216.753014,1195.754399,929.5399992,921.4682401,846.7057699,762.354475,1012.252687,738.3780955,1052.913452,1210.005978,1555.980937,1589.441715,1516.466712,1900.224535,2217.784681,2260.637733,2342.06999,2202.461226,1963.410567,1996.719689,1981.243653,2059.192958,2180.250997,2448.143899,2754.780029,3171.498056,3611.21047,4208.878011,4166.093387,5022.493191,5771.565878,6387.785281,6583.116248,6491.05245,6030.343259,6049.232578,
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,684.6543822,731.7250081,741.7871342,645.4602926,594.0255763,565.7634673,535.2358351,579.2011114,643.8152509,704.9820782,715.3105853,715.1419199,814.0752868,815.7221676,939.1559312,1061.347868,1159.589292,1127.003716,966.708438,1087.237365,1038.910977,957.2807441,1000.068135,1010.553196,1079.03715,1194.697155,1391.772325,1672.685433,1919.466195,1825.341521,2129.499247,2352.518156,2581.818554,2760.289146,2842.938353,2878.33837,2951.071929,
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,,,,,,,,,,,1731.209531,2235.541089,2459.020685,2497.195241,2874.825311,3682.791215,4140.983541,4116.926243,4510.413117,4389.976415,4492.727604,4981.198619,5196.932921,5693.52416,6681.178818,8021.251569,9040.770206,11260.31852,14001.44688,11542.02029,12597.86239,13890.69624,13143.52122,13780.19061,14339.67455,12564.48353,12414.09873,
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,3368.69837,3246.294619,3080.252695,2735.760315,2522.995844,2705.459217,3862.328626,4804.338875,5624.25058,6056.977177,7885.394019,8959.867208,10811.63064,9535.594849,9978.301937,11782.52148,12185.06389,11578.44151,12202.69141,12474.81808,11502.39681,11729.14616,12882.28897,15772.7334,18045.5881,18784.9485,19821.44463,22780.05845,24815.60884,23063.97161,22538.65408,23196.18375,20577.40264,21618.73534,22077.53613,19252.63495,19871.71897,
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico,PRI,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6455.184461,6980.490143,7595.444656,8033.089441,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33884,25768.73605,26435.74019,27278.87489,27944.73389,28513.16574,28981.45733,29697.12779,30790.10479,
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,34986.45788,34904.18371,27385.77057,20898.29135,19634.78591,16582.08439,12698.20459,12895.80856,13605.83296,14047.05239,15448.66548,14120.29449,15430.65926,14268.49837,14542.54286,15849.31879,17344.95693,21132.8714,18631.78792,21763.45098,29986.29015,28430.63635,29990.65492,34176.98183,41818.35256,51488.49529,60256.55926,67005.61258,82967.37228,61478.23813,70306.22784,85948.07046,88564.82298,88304.87958,86852.71019,66346.52267,59324.33877,
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROU,,,,,,,,1673.838364,1769.889931,1817.902101,1680.705623,1260.749045,1102.103785,1158.132516,1323.104325,1660.272768,1643.88046,1589.014061,1864.991387,1610.13437,1668.162731,1839.72945,2124.873613,2774.955806,3552.92452,4676.315183,5828.745662,8214.185378,10136.47356,8220.108329,8297.483621,9200.277825,8558.397606,9585.266593,10020.27733,8978.389254,9522.771041,
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,,,,,,,,,,3428.762018,3485.112202,3485.056,3095.659779,2929.462119,2663.394599,2665.739722,2643.897696,2737.556662,1834.846937,1330.751464,1771.586602,2100.362386,2375.059044,2975.132778,4102.372294,5323.473877,6920.194398,9101.253085,11635.26037,8562.809598,10674.98771,14351.21205,15434.57478,16007.08999,14125.90873,9329.290713,8748.368853,
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,244.0837716,264.7326691,256.3600095,260.8016911,269.8807083,280.3261183,303.497286,320.468218,340.7443648,333.2888859,352.4401342,271.0814379,302.7561645,312.9451551,125.4994918,218.2047893,226.0501885,283.8776235,281.7841627,239.3781268,216.172747,201.0569654,196.5097078,212.6619491,236.9114381,287.0931877,342.3656294,404.8533039,500.6687264,539.1538211,563.4910487,617.3107648,678.0796973,688.8768557,706.5699517,710.3483907,702.8356016,
GDP per capita (current US$),NY.GDP.PCAP.CD,Samoa,WSM,,,770.1355858,706.2760353,685.5780864,597.2103716,628.5982405,693.8106521,824.0319749,758.5810301,772.2070276,765.4818829,799.0761694,796.1562446,1309.916028,1321.519135,1459.041298,1657.833377,1557.867761,1489.647875,1540.689023,1555.474051,1631.417027,1907.209417,2351.033814,2571.286691,2807.954274,3022.561555,3509.761499,3035.068269,3453.434298,3942.051645,4234.640751,4219.024862,4179.049934,4149.411429,4030.013144,
GDP per capita (current US$),NY.GDP.PCAP.CD,San Marino,SMR,,,,,,,,,,,,,,,,,,,,44862.89451,40188.82018,41806.29631,44576.26257,56168.01668,65035.9605,66987.40092,70662.039,83009.16459,90682.58101,76918.15358,68758.36862,65213.61899,56403.99483,57746.16607,56513.51608,47610.98508,47908.56141,
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,510.0216381,555.8185378,649.3402153,693.3045683,810.860157,843.8009447,894.0927988,1126.462102,1099.571046,1129.754961,1304.326189,1380.949959,1619.532678,1824.160311,1615.320711,1714.680184,
GDP per capita (current US$),NY.GDP.PCAP.CD,Saudi Arabia,SAU,16892.3634,17777.35338,13870.19442,10980.39996,9581.511759,7877.544967,6270.231994,5899.619098,5823.475825,6051.332708,7204.728651,7838.784024,7888.209563,7445.115492,7382.132166,7650.739369,8293.220703,8508.518662,7382.1606,7968.548574,9126.954277,8643.494005,8655.311531,9567.458285,11138.80746,13739.82945,15334.66994,16472.16605,20037.83234,16094.2931,19259.58726,23770.74739,25303.09462,24934.38614,24575.40304,20653.24205,20028.64821,
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,626.4086987,552.4494566,525.278119,454.7498512,430.1788977,456.7956078,626.6468411,731.1842411,701.3463752,670.3961344,756.6085301,721.1150526,747.8320019,686.4979804,455.4885004,557.7842575,564.4959826,508.0726031,534.0979161,533.2851225,473.4500338,481.2870397,513.026227,642.7663113,733.0581811,773.8698713,809.8038296,950.3978522,1101.202117,1021.037864,1002.52994,1081.939254,1038.077646,1051.750745,1052.127482,910.7747772,952.7683234,
GDP per capita (current US$),NY.GDP.PCAP.CD,Serbia,SRB,,,,,,,,,,,,,,,,2196.618467,2749.966439,3178.831484,2416.069077,2441.430389,870.1365252,1634.875061,2149.909404,2832.490652,3331.228766,3528.131008,4129.758741,5458.121718,6701.773913,5821.305397,5411.877404,6423.291783,5659.380204,6353.826383,6200.173221,5237.255334,5426.198279,
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,2329.353358,2419.034419,2296.307729,2280.451551,2338.075652,2588.552804,3165.945038,3638.988011,4128.118232,4407.20094,5302.843727,5314.663128,6128.445569,6559.129994,6555.504407,6748.931109,6583.201018,7280.989621,7715.918147,7747.612159,7578.851053,7663.13708,8331.261997,8524.961236,10176.65871,11092.51074,12014.39987,12154.82994,11122.86207,9706.95606,10804.68447,12189.09516,12845.17363,15687.34795,15570.77892,15390.04064,15075.71944,
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,327.0554572,323.5822466,367.4369585,275.7475662,293.9536593,225.5242065,125.2879807,173.8203992,254.054421,219.5508736,150.6511518,179.8336359,156.9951224,178.4905888,212.884373,203.6948791,219.9124669,197.4746069,154.4397334,150.8369725,139.3147734,227.7790471,249.9395402,263.7618312,263.1045817,287.6891942,322.313468,358.8274716,406.3759178,394.5932439,405.1284018,445.052005,561.8984239,710.8186998,708.4427474,587.5162611,505.2045112,
GDP per capita (current US$),NY.GDP.PCAP.CD,Singapore,SGP,4926.958023,5595.239935,6075.595318,6629.942539,7223.398287,6995.101303,6793.544937,7531.250196,8902.412337,10380.28028,11864.28021,14505.02039,16144.00819,18302.4304,21578.46053,24936.83083,26263.01627,26386.45745,21824.03558,21795.69696,23792.60707,21577.07823,22016.83279,23573.62804,27405.27136,29869.85398,33579.85948,39223.58187,39721.04818,38577.55822,46569.67951,53166.67581,54431.16199,56029.18914,56336.07234,53629.73746,52962.49157,
GDP per capita (current US$),NY.GDP.PCAP.CD,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
