Series Name,Series Code,Country Name,Country Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
GDP (current US$),NY.GDP.MKTP.CD,Liechtenstein,LIE,534701915.6,511658690.6,522090331.5,524034109.9,502617355.4,529078995.6,779365167.6,1052843348,1161757671,1120000917,1421466240,1484152022,1631197909,1673104494,1948118228,2428461395,2504033252,2298410391,2479721341,2664026095,2483953103,2491822707,2688630823,3070691320,3454362686,3659251526,4000239273,4601299567,5081432924,4504549214,5082366478,5739977477,5456009385,6391735894,6657170923,6289165410,,
GDP (current US$),NY.GDP.MKTP.CD,Lithuania,LTU,,,,,,,,,,,,,,,,7870782261,8385109020,10120274493,11240360898,10972878636,11539211480,12252498921,14278357284,18802576988,22649930576,26125575942,30216060233,39738180077,47850551149,37440673478,37120517694,43476873413,42848195256,46417340375,48516371721,41508609233,42773029835,
GDP (current US$),NY.GDP.MKTP.CD,Luxembourg,LUX,6232005656,5231808670,4764549532,4683697830,4594891581,4738559685,6921264132,8614215559,9750161053,10391504709,13229247948,14321878795,16065740778,16486900187,18325791415,21588170498,21776609772,19731912494,20209122027,22235929043,21263514833,21272418792,23616328816,29557325056,34685281848,37347394603,42414308117,50888134410,55849686539,51370543206,53212476812,60004630234,56677961787,61739352212,66327344189,57784495265,58631324559,
GDP (current US$),NY.GDP.MKTP.CD,"Macao SAR, China",MAC,,,1130457130,1121486563,1292281654,1348827324,1517496131,1941246972,2269233639,2683254708,3220920085,3735117374,4879018602,5625533410,6265844252,6996034037,7122539667,7211264780,6742367273,6490571704,6720492406,6811227983,7322677820,8195033162,10585624891,12092222042,14789661809,18340447243,20917444920,21475520709,28123640999,36709860068,43031577366,51552075902,55347998648,45361678147,45310877913,
GDP (current US$),NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,,,,,,,,,,,4471828622,4694744898,2316618543,2550195043,3381270208,4449375346,4422160018,3735312143,3571043103,3673288264,3772851420,3709637830,4018365247,4946292775,5682719260,6258600714,6861222332,8336478142,9909548411,9401731496,9407168702,10494632699,9745251126,10817712139,11362272838,10051659161,10899583155,
GDP (current US$),NY.GDP.MKTP.CD,Madagascar,MDG,4042139901,3594868208,3526198070,3511573992,2939485472,2857889712,3258288891,2565634382,2442507588,2498059015,3081479800,2653141959,3024459564,3370842211,2977040722,3159901232,3995028593,3545776697,3738704468,3717515283,3877673539,4529575348,4397254608,5474030080,4363934494,5039293031,5515884349,7342923489,9413002921,8550363975,8729936136,9892702358,9919780071,10601690872,10673516673,9744243420,10001193420,
GDP (current US$),NY.GDP.MKTP.CD,Malawi,MWI,1237655461,1237685692,1180104216,1223186840,1208008985,1131347798,1183654828,1183094128,1379924257,1590215583,1880771556,2203545857,1799517082,2070636936,1181802596,1397457932,2281034131,2663234934,1750584265,1775921718,1743506531,1716502862,3495748398,3208837077,3476094499,3655909664,3997852636,4432192844,5320925102,6190991712,6959697194,8003300198,6028470989,5518901971,6054750320,6373201160,5433038647,
GDP (current US$),NY.GDP.MKTP.CD,Malaysia,MYS,24488033442,25004557094,26804401816,30346788438,33943505718,31200161095,27734562640,32181695507,35271880250,38848567631,44024178343,49142784405,59167157498,66894448545,74477975918,88704944179,1.00855E+11,1.00005E+11,72167753771,79148947368,93789736842,92783947368,1.00845E+11,1.10202E+11,1.2475E+11,1.43534E+11,1.62691E+11,1.93548E+11,2.30814E+11,2.02258E+11,2.55017E+11,2.97952E+11,3.14443E+11,3.23277E+11,3.38062E+11,2.96434E+11,2.96536E+11,
GDP (current US$),NY.GDP.MKTP.CD,Maldives,MDV,42463576.16,44781456.95,47935843.79,57829787.23,109503546.1,127154929.6,141902097.9,141268980.5,168610478.4,189535398.2,215089005.2,244468292.7,284853358.6,322326642.3,355884383.1,398988955,450382328,508223602.4,540096397.6,589239753.6,624337145.3,870179738.6,897031250,1052121056,1226829565,1163362434,1575200391,1868383460,2271646188,2345294879,2588176058,2774351758,2886170570,3295011381,3697351594,4006531188,4224209599,
GDP (current US$),NY.GDP.MKTP.CD,Mali,MLI,1759690812,1538972158,1333754034,1297765449,1232932008,1392195933,1852163475,2090629723,2169040742,2181821902,2681912030,2724131545,2830673389,2818280876,2081846483,2706425298,2780422212,2697105694,2920358587,3439463140,2954129566,3465305993,3889758024,4703504467,5444474268,6245031690,6899799786,8145694632,9750822511,10181021770,10678749467,12978107561,12442747897,13246412031,14388360064,13100058100,14034980334,
GDP (current US$),NY.GDP.MKTP.CD,Malta,MLT,1250242108,1243469361,1234518125,1165771369,1101828569,1117835286,1435079200,1751247763,2019474244,2118574772,2547163582,2750041434,3021910217,2709178327,2998570147,3439931907,3570271558,3705372039,3923637971,4127313818,4306192436,4331870648,4689832690,5456583589,6062780269,6394851387,6757119558,7880509171,8977149553,8528202278,8741059603,9504797627,9203729739,10145944324,11217780149,10285547954,10999047580,
GDP (current US$),NY.GDP.MKTP.CD,Marshall Islands,MHL,,31020000,34918000,41749000,45144000,43879000,55989000,62983000,70688000,72798000,78476000,82507000,91063000,99461000,108071000,120230000,110858000,106289100,108702100,107978900,110937700,115152100,124735100,126887600,131334600,137928600,143930000,150776500,152788700,152617500,164969100,173260300,185210500,190800800,183121300,179697900,194497900,
GDP (current US$),NY.GDP.MKTP.CD,Mauritania,MRT,709041452.2,747994681.9,750214410.7,788371855.9,726937320.8,683193885,802890746.9,909820553.4,957377507.5,981529400.5,1019600771,1443688870,1464392416,1249944999,1315932645,1415296704,1442598431,1401946853,1375115534,1405662879,1293654175,1295539448,1324426607,1563074860,1833444740,2184444849,3040716679,3356757497,3978425881,3670515288,4343665075,5179690136,5225533500,5724227185,5391475277,4844223107,4739298730,
GDP (current US$),NY.GDP.MKTP.CD,Mauritius,MUS,1136543003,1147192917,1082939379,1094857358,1044928625,1080642033,1469046115,1888754655,2143484488,2191096860,2653480001,2856890681,3224267548,3263368410,3558137040,4040345933,4421943910,4187367602,4169664285,4291172816,4582555125,4536538211,4767303154,5609831328,6385695187,6283803256,7028803366,8150138757,9990370016,9128843109,10003670690,11518393367,11668685524,12129642296,12803445934,11692287066,12168437744,
GDP (current US$),NY.GDP.MKTP.CD,Mexico,MEX,1.94357E+11,2.50083E+11,1.73721E+11,1.48867E+11,1.75632E+11,1.84473E+11,1.2944E+11,1.40264E+11,1.83144E+11,2.22977E+11,2.6271E+11,3.14454E+11,3.63609E+11,5.03963E+11,5.27319E+11,3.43793E+11,3.97404E+11,4.80555E+11,5.0201E+11,5.7946E+11,6.83648E+11,7.24704E+11,7.4156E+11,7.13284E+11,7.70268E+11,8.66346E+11,9.65281E+11,1.04347E+12,1.10128E+12,8.94949E+11,1.05113E+12,1.17119E+12,1.1866E+12,1.26198E+12,1.29846E+12,1.15226E+12,1.04692E+12,
GDP (current US$),NY.GDP.MKTP.CD,"Micronesia, Fed. Sts.",FSM,,,,106500000,,,112210000,116700000,124700000,135200000,147200000,166200000,178100000,198400000,202500000,222103600,218845700,206900300,219646200,220660500,233226300,240051900,241543400,245277400,240097000,250149400,253372300,256548100,262868600,279966700,296525300,310502100,326128700,316040600,317999400,315179700,329895600,
GDP (current US$),NY.GDP.MKTP.CD,Moldova,MDA,,,,,,,,,,,,,,,,1752975841,1695130457,1930071407,1639497207,1170785048,1288429151,1480656884,1661818168,1980901554,2598231467,2988338439,3408272498,4401154128,6054806101,5439422031,5811604052,7015206498,7284686576,7985349731,7983271111,6512899540,6749515655,
GDP (current US$),NY.GDP.MKTP.CD,Monaco,MCO,1378130996,1205166026,1143229072,1092551781,1037314956,1082851077,1515209588,1839095595,2000674667,2010116851,2481316054,2480497548,2737066956,2574439973,2720297739,3130270919,3137848783,2840182192,2934578789,2906009308,2647883820,2671401083,2905973022,3588988601,4110348444,4280072626,4663488363,5974371696,6919241412,5557245122,5350674803,6074884389,,,,,,
GDP (current US$),NY.GDP.MKTP.CD,Mongolia,MNG,,2310099100,2552401933,2725736633,2098734600,2186505475,2896178867,3020611600,3204461567,3576966800,2560785660,2379018326,1317611864,768401634.2,925817092.2,1452165005,1345719472,1180934203,1124440249,1057408589,1136896124,1267997934,1396555720,1595297356,1992066808,2523471532,3414055566,4234999823,5623216449,4583850368,7189481824,10409797649,12292770631,12582122604,12226514722,11749620620,11183458131,
GDP (current US$),NY.GDP.MKTP.CD,Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,984279598.3,1159860290,1284446123,1707678390,2073255525,2257174481,2696020575,3668857104,4545674528,4159330370,4139192053,4538198499,4087724528,4464260489,4587928884,4052913386,4374127212,
GDP (current US$),NY.GDP.MKTP.CD,Morocco,MAR,21728770055,17788171722,17692341358,16251460689,14824728528,14991283216,19462175322,21765261042,25705296184,26314220188,30180108562,32285388165,33711069431,31655473664,35604137423,39030285468,43161452678,39147844526,41806219379,41632027600,38857251336,39459581217,42236836821,52064058834,59626020162,62343022651,68640825481,79041294874,92507257784,92897320376,93216746662,1.0137E+11,98266306615,1.06826E+11,1.10081E+11,1.01187E+11,1.03606E+11,
GDP (current US$),NY.GDP.MKTP.CD,Mozambique,MOZ,3526287037,3537099150,3612171958,3236430348,3376172170,4456240741,5247193069,2354117303,2093571674,2314159887,2512079324,3263761938,2291175765,2394823062,2460670288,2521738760,3523842275,4227273069,4873242526,5302532113,5016469069,4766928747,5031510909,5597367853,6831808930,7723846195,8312078525,9366742309,11494837053,10911698208,10154238250,13131168012,14534278446,16018848991,16961127046,14798439527,11014858592,
GDP (current US$),NY.GDP.MKTP.CD,Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,8905066164,6477790688,6777632512,10467109978,10567354056,11986972419,14502553710,20182477481,31862554102,36906181381,49540813342,59977326086,59937797559,60269734045,65446402659,59687373958,63225097051,
GDP (current US$),NY.GDP.MKTP.CD,Namibia,NAM,2434884951,2259179125,2128089611,2308102953,1960567071,1615776821,1816754048,2310454961,2506554607,2547340984,2804379662,3012742078,3448326858,3218475900,3636645995,3942478206,3945340776,4102648720,3826527631,3818954448,3908661518,3546783708,3361251198,4931312147,6606858786,7261333795,7978734402,8740865600,8486721917,8876191121,11282192605,12409629836,13016272899,12717790501,12786078004,11571141027,10947880690,
GDP (current US$),NY.GDP.MKTP.CD,Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,20432742.11,39333572.32,44290951.93,49248810.57,72751801.05,103811958.8,108601538.5,117020381.9,100459782.6,102060129.6,
GDP (current US$),NY.GDP.MKTP.CD,Nepal,NPL,1945916583,2275583317,2395429852,2447174803,2581207388,2619913956,2850784523,2957255380,3487009748,3525228153,3627562403,3921476085,3401211581,3660041667,4066775510,4401104418,4521580381,4918691917,4856255044,5033642384,5494252208,6007061224,6050875807,6330473097,7273938315,8130258041,9043715356,10325618017,12545438605,12854985464,16002656434,18913574371,18851513891,19271168018,20002968838,21410840909,21131983246,
GDP (current US$),NY.GDP.MKTP.CD,Netherlands,NLD,1.92661E+11,1.62039E+11,1.56457E+11,1.51487E+11,1.42076E+11,1.4201E+11,1.98298E+11,2.41919E+11,2.58568E+11,2.5504E+11,3.14268E+11,3.2332E+11,3.5833E+11,3.49038E+11,3.74291E+11,4.46529E+11,4.45705E+11,4.12199E+11,4.32476E+11,4.41975E+11,4.12807E+11,4.26574E+11,4.65369E+11,5.71863E+11,6.50533E+11,6.78534E+11,7.26649E+11,8.3942E+11,9.36228E+11,8.57933E+11,8.3639E+11,8.93757E+11,8.28947E+11,8.6668E+11,8.79635E+11,7.57999E+11,7.77228E+11,
GDP (current US$),NY.GDP.MKTP.CD,New Caledonia,NCL,1182457143,972563810.2,904619629.8,823832940.5,796018978.5,854823821.7,1201262518,1488113532,2072735787,2185072798,2529310104,2653781596,2923764926,3070161471,3038727617,3628440275,3606968434,3291489841,3158806480,3056999988,2682347064,,,,,,,,,,,,,,,,,
GDP (current US$),NY.GDP.MKTP.CD,New Zealand,NZL,23245512449,24417617184,24164603059,24308622503,21665456808,24680306905,30605196451,40377592077,45176167472,43920222525,45495727007,42745329732,41649298171,46775067751,55315342817,63918703507,70140835299,66074513018,56227169851,58761741658,52623281957,53872425917,66628222189,88250885550,1.03906E+11,1.14719E+11,1.11607E+11,1.37315E+11,1.3328E+11,1.21337E+11,1.46581E+11,1.68462E+11,1.76193E+11,1.90522E+11,2.00698E+11,1.75564E+11,1.84971E+11,
GDP (current US$),NY.GDP.MKTP.CD,Nicaragua,NIC,,,,,,,,,,1019966667,1009455484,1488804124,1792800000,1756454248,3863185119,4140470000,4308351903,4389965591,4635267225,4855717875,5107329007,5323146566,5224213018,5322454926,5795568205,6321335612,6763671611,7423377429,8496965842,8298695145,8758622329,9774316692,10532001130,10982972256,11880438824,12747741540,13230844687,
GDP (current US$),NY.GDP.MKTP.CD,Niger,NER,2508524716,2170893418,2017612218,1803099561,1461243327,1440581653,1904097001,2233006102,2280356194,2179567111,2480673305,2327986216,2344987614,1606581744,1563207225,1880803362,1987770899,1845599608,2076737357,2018193703,1798374468,1945327565,2170481509,2731416346,3052898739,3405134832,3646728060,4291363391,5403363917,5397121856,5718589799,6409169890,6942209595,7667951988,8229730067,7217666361,7528387858,
GDP (current US$),NY.GDP.MKTP.CD,Nigeria,NGA,64201788123,61076493506,51397461686,35451565749,28500815241,28873977228,20721499308,24093203445,23272161397,24231168859,30757075595,27392886873,29300903643,15789003753,18086400536,28546958641,34987951375,35822342618,32004613750,35870792988,46386011231,44137994252,59116847822,67655813930,87845420504,1.12248E+11,1.4543E+11,1.66451E+11,2.08065E+11,1.69481E+11,3.69062E+11,4.11744E+11,4.60954E+11,5.14966E+11,5.68499E+11,4.81066E+11,4.04653E+11,
GDP (current US$),NY.GDP.MKTP.CD,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,1284000000,1239000000,1210000000,1061000000,990000000,938000000,939000000,795000000,799000000,733000000,751000000,784000000,845000000,933000000,1242000000,
GDP (current US$),NY.GDP.MKTP.CD,Norway,NOR,64439382896,63596654761,62647195538,61627240831,62057955033,65416879914,78693253276,94230055659,1.019E+11,1.02634E+11,1.19792E+11,1.21872E+11,1.30838E+11,1.20579E+11,1.27131E+11,1.52027E+11,1.63518E+11,1.61354E+11,1.54165E+11,1.62286E+11,1.71316E+11,1.74003E+11,1.95418E+11,2.28752E+11,2.64357E+11,3.08722E+11,3.45425E+11,4.01083E+11,4.62554E+11,3.86622E+11,4.29131E+11,4.98832E+11,5.10229E+11,5.23502E+11,4.99339E+11,3.86663E+11,3.71075E+11,
GDP (current US$),NY.GDP.MKTP.CD,Oman,OMN,5981760278,7259120151,7554719456,7932541691,8821366532,10005500579,7323822251,7811183095,8386215865,9372171651,11685045514,11341482445,12452275683,12493107932,12918855657,13802600780,15277763329,15837451235,14085373212,15710148244,19507412224,19452015605,20142782835,21633810143,24763589077,31081924577,37215864759,42085305592,60905331599,48388296489,58641621847,67937307412,76689583355,78938585176,81034395059,69831770871,66293368010,
GDP (current US$),NY.GDP.MKTP.CD,Pakistan,PAK,23689696768,28100605515,30725972787,28691890433,31151824659,31144920554,31899071054,33351528115,38472741737,40171019643,40010424929,45451960732,48635176853,51478304860,51894781282,60636022423,63320122807,62433300338,62191955814,62973855719,73952374970,72309738921,72306820396,83244801093,97977766198,1.09502E+11,1.37264E+11,1.52386E+11,1.70078E+11,1.68153E+11,1.77407E+11,2.13587E+11,2.24384E+11,2.31219E+11,2.44361E+11,2.70556E+11,2.78913E+11,
GDP (current US$),NY.GDP.MKTP.CD,Palau,PLW,,,,,,,,,,,76888000,83855000,82451000,75907000,83527000,95237000,108203000,113213000,117320000,113485000,147832600,158159300,161615200,157962700,173373900,191326500,193085900,194767100,196711500,186891100,183335100,200066900,215095100,228012200,246436300,297645400,310248300,
GDP (current US$),NY.GDP.MKTP.CD,Panama,PAN,4614086400,5222421500,5769767900,5923755900,6183387100,6541517100,6797834200,6827665300,5902783400,5918469800,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9870494000,10677286100,11575486400,12130252200,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,20958000000,24522200000,26593500000,28917200000,34373820500,39954761200,44856189500,49165773100,52132289700,55187700000,
GDP (current US$),NY.GDP.MKTP.CD,Papua New Guinea,PNG,2545983008,2498068351,2368584970,2562492525,2552526263,2423373088,2648033766,3143848331,3655979702,3546460177,3219730365,3787352287,4377984100,4974662910,5502648500,4636113480,5155485420,4936605080,3789428160,3477060138,3521348155,3081024212,2999511040,3536411824,3927157867,4865892972,8306343442,9545071325,11670678864,11619541940,14250726290,17984816533,21295834133,21261305413,23003575201,21060901604,20213214172,
GDP (current US$),NY.GDP.MKTP.CD,Paraguay,PRY,4094810488,5219516810,5067450002,5237432542,4067222369,2966234106,3439716562,3778316380,4082625953,4599970618,5695201563,6984367763,7157424031,7249533620,7870982171,9062131308,9788391733,9965225497,9024567484,8392549702,8195993231,7662595076,6325151760,6588103836,8033877360,8734653809,10646157920,13794910634,18504130753,15929902138,20030528043,25099681461,24595319574,28965906502,30881166852,27282581336,27424071383,
GDP (current US$),NY.GDP.MKTP.CD,Peru,PER,18134029180,21649137620,21793496819,17345624454,17599660054,16548827018,15244232958,20702298397,15439408447,22499559086,26410386669,34672122381,36139225288,35158109999,44882079767,53312793687,55252414130,58147522523,55501467877,50187324568,51744749133,52030158775,54777553515,58731030122,66768703498,76060606061,88643193062,1.02171E+11,1.20551E+11,1.20823E+11,1.47529E+11,1.71762E+11,1.92649E+11,2.01218E+11,2.0105E+11,1.89212E+11,1.92207E+11,
GDP (current US$),NY.GDP.MKTP.CD,Philippines,PHL,32450541843,35646416953,37140163934,33212180658,31408492877,30734335449,29868339081,33195933430,37885440419,42575183906,44311593756,45417561302,52976344929,54368083953,64084460124,74119987245,82848140618,82344260571,72207025219,82995147090,81026297144,76262072022,81357602950,83908206456,91371239765,1.03072E+11,1.22211E+11,1.4936E+11,1.74195E+11,1.68335E+11,1.99591E+11,2.24143E+11,2.50092E+11,2.71836E+11,2.84585E+11,2.92774E+11,3.04905E+11,
GDP (current US$),NY.GDP.MKTP.CD,Poland,POL,,,,,,,,,,,65977749038,85500935935,94337050693,96045645026,1.10803E+11,1.42137E+11,1.59943E+11,1.59118E+11,1.74388E+11,1.69718E+11,1.71886E+11,1.90521E+11,1.98681E+11,2.17519E+11,2.55102E+11,3.06135E+11,3.44826E+11,4.2925E+11,5.33816E+11,4.40347E+11,4.79258E+11,5.28725E+11,5.00284E+11,5.24201E+11,5.45076E+11,4.7728E+11,4.71364E+11,
GDP (current US$),NY.GDP.MKTP.CD,Portugal,PRT,32899759311,31980423453,30530759334,27242331886,25220451794,27118476174,38749715722,48187667853,56352797354,60600056659,78721607509,89242382961,1.07603E+11,95019103603,99698453261,1.18134E+11,1.2263E+11,1.17046E+11,1.23982E+11,1.27466E+11,1.18358E+11,1.21546E+11,1.34229E+11,1.64964E+11,1.89187E+11,1.97305E+11,2.08567E+11,2.40169E+11,2.62008E+11,2.43746E+11,2.38303E+11,2.44895E+11,2.16368E+11,2.26073E+11,2.2963E+11,1.9942E+11,2.05184E+11,
GDP (current US$),NY.GDP.MKTP.CD,Puerto Rico,PRI,14436100000,15955700000,16764200000,17276600000,19162600000,20289200000,22009300000,24025800000,26385800000,28161200000,30603919000,32287031000,34630430000,36922456000,39690630000,42647331000,45340835000,48187039000,54086400000,57841000000,61701800000,69208400000,71623500000,74827400000,80322313000,83914521300,87276164400,89524131600,93639316000,96385638000,98381268000,1.00352E+11,1.01565E+11,1.0245E+11,1.02446E+11,1.03144E+11,1.05035E+11,
GDP (current US$),NY.GDP.MKTP.CD,Qatar,QAT,7829094613,8661263764,7596703214,6467582308,6704395824,6153296456,5053021951,5446428681,6038187033,6487912088,7360439423,6883516484,7646153984,7156593654,7374450769,8137911978,9059340385,11297802115,10255495027,12393131868,17759890110,17538461538,19363736264,23533791209,31734065934,44530494505,60882142857,79712087912,1.1527E+11,97798351648,1.25122E+11,1.67775E+11,1.86834E+11,1.98728E+11,2.06225E+11,1.64641E+11,1.52452E+11,
GDP (current US$),NY.GDP.MKTP.CD,Romania,ROU,,,,,,,,38413636364,40809523810,42105263158,38995454545,28998684211,25121666667,26362894737,30074440483,37662075750,37182938696,35838588170,41976002704,36183003978,37438527800,40716836998,46174557556,59867801205,76216441462,99697566668,1.23533E+11,1.71537E+11,2.08182E+11,1.67423E+11,1.67998E+11,1.85363E+11,1.71665E+11,1.91549E+11,1.99493E+11,1.77911E+11,1.87592E+11,
GDP (current US$),NY.GDP.MKTP.CD,Russian Federation,RUS,,,,,,,,,,5.065E+11,5.16814E+11,5.17963E+11,4.60291E+11,4.35084E+11,3.95077E+11,3.95531E+11,3.9172E+11,4.04927E+11,2.70953E+11,1.95906E+11,2.59708E+11,3.06603E+11,3.4511E+11,4.30348E+11,5.91017E+11,7.64017E+11,9.89931E+11,1.29971E+12,1.66084E+12,1.22264E+12,1.52492E+12,2.05166E+12,2.21026E+12,2.29713E+12,2.06366E+12,1.36586E+12,1.28316E+12,
GDP (current US$),NY.GDP.MKTP.CD,Rwanda,RWA,1254765350,1407062608,1407242640,1479688126,1587412957,1715625839,1944711061,2157434025,2395493878,2405021933,2550185618,1911600970,2029026704,1971525999,753636370.5,1293535011,1382334879,1851558302,1989343495,1817655328,1734938264,1674685094,1677447150,1845979299,2089188829,2581465864,3152016557,3824811913,4860576609,5379378135,5774003744,6491683832,7315702176,7622526429,8016288347,8261034258,8376048905,
GDP (current US$),NY.GDP.MKTP.CD,Samoa,WSM,,,121221651.6,111862823.6,109200934.3,95572172.98,100947848.6,111713922.1,133016065.4,122888609.7,125766269.8,125597205.4,132303041.4,133122897.2,221098106.5,224865731.4,249908970.7,285475591.9,269481523.2,258833766.6,269019710.3,273088357.2,288078881.4,338838639.4,420320176.4,462649043,508503671.3,550970655.5,644132488.9,560959527.8,643046733.4,739785121.9,801168622.3,804808525.5,803589511.8,803985809.2,786356314.8,
GDP (current US$),NY.GDP.MKTP.CD,San Marino,SMR,,,,,,,,,,,,,,,,,,,,1215604990,1101897072,1160626398,1253529080,1600451467,1877328036,1958711603,2092585623,2488365727,2752307016,2363156432,2139072848,2054489853,1800077091,1865374403,1845561895,1569258068,1590707965,
GDP (current US$),NY.GDP.MKTP.CD,Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,72230284.43,80531992.12,96343906.43,105360801.9,126194166.2,134441116.9,145827429.6,188021168.8,187821029,197454053.1,233213522.6,252560557.1,302925489.7,348899846.1,315880811.1,342781715.5,
GDP (current US$),NY.GDP.MKTP.CD,Saudi Arabia,SAU,1.64542E+11,1.84292E+11,1.53239E+11,1.29172E+11,1.19625E+11,1.03898E+11,86961922765,85695861148,88256074766,95344459279,1.1763E+11,1.32223E+11,1.37088E+11,1.32968E+11,1.35175E+11,1.43343E+11,1.58662E+11,1.65964E+11,1.46775E+11,1.61717E+11,1.89515E+11,1.84137E+11,1.89606E+11,2.15808E+11,2.58742E+11,3.2846E+11,3.769E+11,4.15965E+11,5.19797E+11,4.29098E+11,5.28207E+11,6.71239E+11,7.35975E+11,7.46647E+11,7.5635E+11,6.51757E+11,6.46438E+11,
GDP (current US$),NY.GDP.MKTP.CD,Senegal,SEN,3503282103,3176771103,3109677456,2774199193,2705535756,2962199836,4189860416,5040708115,4985153203,4913065111,5716644272,5617236033,6004885321,5678827999,3877196915,4878719133,5065830414,4672503920,5030344074,5144045360,4679604754,4877602060,5333862371,6858952880,8031344381,8707015771,9358710935,11284603071,13439023281,12814961485,12948906289,14390776644,14225310519,14851057085,15304363138,13640668374,14683697631,
GDP (current US$),NY.GDP.MKTP.CD,Serbia,SRB,,,,,,,,,,,,,,,,16750000000,20948677840,24147996550,18284194680,18409364147,6540247190,12267175481,16116843146,21188704081,24861483281,26252007830,30607991862,40289556656,49259526053,42616653300,39460357731,46466728667,40742313861,45519650911,44210806366,37160332465,38299854688,
GDP (current US$),NY.GDP.MKTP.CD,Seychelles,SYC,147357222.8,154902869,147912069.8,146712850.5,151313242,168887539.1,207850623.6,249267039.8,283828769,304832867.4,368584758.9,374359556.1,433667193.8,473916819.5,486451204.6,508221508.2,503068472.2,562958836.5,608369282.2,622985493.7,614879764.8,622262057.2,697518248.2,705704816,839319927.3,919103254.5,1016418229,1033561654,967199594,847397850.1,969936525.3,1065826670,1134267367,1411061261,1422530792,1437722206,1427323889,
GDP (current US$),NY.GDP.MKTP.CD,Sierra Leone,SLE,1100685845,1114830472,1295361886,995104305.3,1087471862,856890498.6,490181456.6,701307602.3,1055083945,932974411.9,649644826.8,779981458.9,679997997.6,768812334.8,911915970.7,870758739.4,941742152.7,850218033.6,672375927.3,669384768.9,635874002.2,1079478388,1239004288,1371442566,1431208677,1627854495,1885112202,2158496873,2505458705,2489985963,2616610911,2942546781,3801862611,4920343195,5015180977,4251869870,3736588554,
GDP (current US$),NY.GDP.MKTP.CD,Singapore,SGP,11893405684,14171819540,16078856440,17775280374,19735920492,19138296376,18569292305,20897630201,25337226971,30423573842,36152027893,45474442836,52156414979,60644572348,73777792327,87890009877,96403758865,1.00164E+11,85707636233,86283126844,95833932715,89286208629,91941192896,97001377569,1.14189E+11,1.27418E+11,1.47797E+11,1.79981E+11,1.92226E+11,1.92408E+11,2.36422E+11,2.75599E+11,2.89162E+11,3.02511E+11,3.08143E+11,2.96841E+11,2.96976E+11,
GDP (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDP (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,,,,,,,,,,,12694544693,14213045494,15431288006,16452201101,20079363626,25733043137,27821913815,27660149541,29828899206,30415095887,29114875622,30703017450,35083608131,46731767494,57240535138,62697540107,70596729394,86304245825,1.00325E+11,88945625174,89501012916,98181259740,93413992956,98478349315,1.00948E+11,87501423882,89768598023,
GDP (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,,,,,,,,,,,,,,,,21273055398,21480023017,20749140606,22125435372,22689994990,20342201356,20875387068,23563576758,29697448108,34470227454,36346974008,39587732029,48114688201,55589849128,50244793832,48013606745,51290792018,46352802766,48116256926,49904928335,43072415017,44708598649,
GDP (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,168715353.1,187313261.3,188446092.1,180219397.5,252806783.4,232306861.2,210737869.7,238606299.6,310684273.7,332286760.9,302515026.9,320355090.6,378778047.2,410923236.2,464756638.5,519334096.7,565163750.6,567919502.8,471177008.1,482214092.3,435103853.5,400463452.1,341661643.6,332738245.9,375111894.9,413909879.3,456705434,516074229,608293860.3,597765363.1,671585343.2,886498370.7,1025125082,1059695156,1156563123,1129164719,1202125000,
GDP (current US$),NY.GDP.MKTP.CD,Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5352000000,5647000000,5925000000,6217000000,
GDP (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,82984078069,89629496833,82696902010,88786580363,87880468269,69208451593,82107924006,1.07415E+11,1.18332E+11,1.28903E+11,1.15553E+11,1.23943E+11,1.34545E+11,1.3431E+11,1.39752E+11,1.5546E+11,1.47608E+11,1.52586E+11,1.37774E+11,1.36632E+11,1.36362E+11,1.21601E+11,1.15748E+11,1.75257E+11,2.28937E+11,2.57671E+11,2.71811E+11,2.99034E+11,2.871E+11,2.97217E+11,3.75298E+11,4.16878E+11,3.96333E+11,3.6681E+11,3.51119E+11,3.17611E+11,2.95456E+11,
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15550136279,12231362023,15727363443,17826697892,10368813559,13257635695,13282084034,9015221096,,
