Series Name,Series Code,Country Name,Country Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Population density (people per sq. km of land area),EN.POP.DNST,Latvia,LVA,40.38364203,40.50776577,40.69522156,40.93528523,41.19311531,41.46364718,41.80159496,42.23073831,42.66245418,42.87984758,42.81868609,42.61658306,42.0338607,41.21310052,40.52900508,39.95523828,39.50771754,39.11587562,38.74877806,38.43465818,38.06595279,37.57749695,37.14343366,36.78620812,36.38693807,35.9958679,35.66719725,35.37727507,35.00742813,34.44305243,33.70107648,33.1142926,32.71661306,32.36287184,32.06468318,31.80326472,31.51394339,
Population density (people per sq. km of land area),EN.POP.DNST,Lebanon,LBN,254.6718475,255.6937439,257.3094819,259.1683284,260.7253177,261.640567,261.7086999,261.2094819,260.8587488,261.6427175,264.2244379,269.057869,275.8418377,283.5634409,290.7761486,296.5194526,300.1915934,302.313783,304.3940371,308.5675464,316.2625611,328.4319648,344.3633431,361.8244379,377.640958,389.7216031,396.6129032,399.459042,401.8618768,408.9106549,423.9629521,448.5208211,480.5869013,515.7479961,547.7301075,571.9920821,587.1620723,
Population density (people per sq. km of land area),EN.POP.DNST,Lesotho,LSO,43.1527668,44.2585639,45.3671278,46.45714756,47.50368906,48.4911726,49.40253623,50.24571805,51.06264822,51.91113307,52.83063241,53.83784585,54.91175889,56.00665349,57.05721344,58.01577734,58.86933465,59.63283926,60.31943347,60.95279974,61.55135046,62.11972991,62.65849802,63.17842556,63.69328063,64.21419631,64.74512516,65.29272069,65.87384717,66.50886034,67.21182477,67.98965744,68.83820817,69.74179842,70.6780303,71.62862319,72.58962451,
Population density (people per sq. km of land area),EN.POP.DNST,Liberia,LBR,19.60458887,20.32242525,21.09478821,21.83254776,22.41579111,22.76323713,22.85956188,22.74733181,22.47809385,22.12962002,21.77358804,21.3898152,21.00009344,20.76669435,20.89789244,21.52701412,22.74895141,24.4857662,26.48527824,28.3899294,29.9472799,31.0541113,31.79882683,32.35291736,32.9777201,33.85828488,35.04815199,36.4714701,38.02941238,39.57151163,40.98966985,42.25671719,43.41323713,44.50052949,45.5848941,46.7153343,47.9009863,
Population density (people per sq. km of land area),EN.POP.DNST,Libya,LBY,1.829720268,1.902645578,1.978047672,2.054337497,2.129371881,2.201587347,2.270247337,2.335668982,2.398591677,2.460253248,2.521489139,2.582659672,2.643306773,2.702575105,2.759245598,2.812552144,2.862045762,2.908299328,2.952761517,2.997466952,3.043835889,3.092038828,3.141454585,3.191716017,3.242187731,3.292160451,3.342598065,3.393137979,3.440147993,3.478780249,3.506109551,3.519954647,3.522658195,3.521357855,3.525982927,3.543514214,3.576646737,
Population density (people per sq. km of land area),EN.POP.DNST,Liechtenstein,LIE,161.6625,163.9,165.71875,167.28125,168.81875,170.35625,172.025,173.7625,175.59375,177.54375,179.66875,181.925,184.35625,186.99375,189.78125,192.70625,195.78125,198.9875,202.21875,205.2625,208.0375,210.44375,212.6125,214.50625,216.225,217.825,219.34375,220.7625,222.13125,223.5375,225.01875,226.65,228.40625,230.2125,232.04375,233.76875,235.4125,
Population density (people per sq. km of land area),EN.POP.DNST,Lithuania,LTU,54.45440332,54.76941608,55.15601468,55.60293555,56.06581047,56.54982451,57.09818124,57.69570836,58.31284301,58.77879706,58.99550096,59.09594767,59.03181238,58.75260051,58.34626675,57.89888322,57.46032227,57.03792278,56.62621251,56.22587747,55.83178047,55.373612,54.93087109,54.48648692,53.87803127,53.00778558,52.1682993,51.55223357,51.02881532,50.46535301,49.4181412,48.31533012,47.67165013,47.19088951,46.80553871,46.37023912,45.78181963,
Population density (people per sq. km of land area),EN.POP.DNST,Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,168.4555985,170.472973,172.2683398,174.3745174,176.8706564,179.5976834,182.4853282,185.3254826,188.6679537,192.1942085,195.734749,200.1339768,204.9984556,209.7915058,214.7949807,219.9243243,224.7158301,
Population density (people per sq. km of land area),EN.POP.DNST,"Macao SAR, China",MAC,11905.9,12171.35,12560.95,13049.85,13599.65,14179.05,14783.85,15413.75,16043.85,16645.05,17196.75,17688.2,18122.95,18517.25,18898,19284.3,19678.35,20078.2,20491.85,20930.2,21398.95,16849.26923,16625.77778,17042.48148,16837.60714,17234.25,17248.95105,17254.21233,17614.65753,17807.22034,18079.76431,18375.88629,18813.74582,19004.65347,19431.71617,19767.82895,20203.53135,
Population density (people per sq. km of land area),EN.POP.DNST,"Macedonia, FYR",MKD,75.66641762,76.34801416,76.88725914,77.30613449,77.64117184,77.92111679,78.15721589,78.34345262,78.47082186,78.52418403,78.49893826,78.38387731,78.20129768,78.01918993,77.92776249,77.98867479,78.23212741,78.63149823,79.12139206,79.60652772,80.0164766,80.33197011,80.57129375,80.74817145,80.89056233,81.01738105,81.13035785,81.86516052,81.9412604,82.04175258,82.10701824,82.1722046,82.23774782,82.30527359,82.37490087,82.44678826,82.522046,
Population density (people per sq. km of land area),EN.POP.DNST,Madagascar,MDG,14.98874196,15.42687519,15.87875125,16.34329711,16.81891529,17.30490594,17.80121746,18.30958146,18.83343364,19.3772707,19.94468652,20.53653919,21.15303504,21.79636826,22.46886371,23.17192283,23.90667538,24.67217044,25.46478488,26.27939781,27.11216081,27.96184613,28.82882863,29.71272999,30.61353819,31.53132029,32.46598342,33.41734532,34.3853716,35.37008804,36.3717715,37.37390146,38.40970273,39.46570299,40.54623754,41.65364043,42.78884668,
Population density (people per sq. km of land area),EN.POP.DNST,Malawi,MWI,65.36996182,67.11464786,68.77865931,70.65504879,73.14306322,76.48605218,80.87934875,86.12741833,91.60940815,96.46447815,100.1013258,102.2608507,103.2002227,103.477482,103.913619,105.1027577,107.2315337,110.1173314,113.542045,117.1442087,120.6636826,124.0545503,127.4258697,130.8515804,134.4509758,138.3083475,142.4401994,146.8070535,151.3707467,156.0734196,160.8728787,165.7575095,170.7393403,175.8288821,181.0441027,186.3980378,191.8919707,
Population density (people per sq. km of land area),EN.POP.DNST,Malaysia,MYS,41.99703242,43.01884036,44.04392939,45.1030802,46.23839598,47.47813727,48.83593669,50.2970872,51.8264739,53.37382742,54.90281844,56.39766854,57.86858621,59.33637802,60.8336448,62.3819723,63.98819358,65.63787856,67.30623649,68.9584112,70.56949627,72.13181251,73.6533587,75.14443159,76.62185056,78.09889819,79.5725643,81.04046568,82.5173307,84.02186273,85.56472074,87.15607366,88.78543905,90.4176655,92.00431289,93.51135291,94.92395374,
Population density (people per sq. km of land area),EN.POP.DNST,Maldives,MDV,527.95,546.45,566.5333333,587.8533333,609.8433333,632.1233333,654.5233333,677.08,699.6166667,721.9833333,744.05,765.8466667,787.3,808.1966667,828.11,846.94,864.4233333,880.9166667,897.3533333,914.9466667,934.6133333,956.7566667,981.1366667,1007.363333,1034.743333,1062.786667,1091.236667,1120.233333,1150.18,1181.67,1215.036667,1250.436667,1287.343333,1324.656667,1360.823333,1394.676667,1425.853333,
Population density (people per sq. km of land area),EN.POP.DNST,Mali,MLI,5.810673748,5.928833214,6.054512822,6.182433064,6.305302453,6.418581532,6.51961088,6.611886673,6.704470615,6.810030405,6.937598243,7.091120235,7.267936141,7.462339472,7.665515207,7.871274146,8.078094395,8.288950082,8.5075562,8.739395504,8.988509986,9.255327449,9.538620215,9.83873659,10.15571837,10.48915579,10.84016751,11.20776764,11.58689712,11.97075619,12.35470296,12.73653202,13.11817832,13.50430507,13.9018071,14.31572542,14.74756964,
Population density (people per sq. km of land area),EN.POP.DNST,Malta,MLT,989.515625,996.81875,1018.43125,1032.8875,1033.103125,1051.4125,1069.128125,1076.515625,1085.390625,1096.00625,1106.78125,1137.015625,1148.80625,1160.3375,1171.240625,1179.434375,1187.203125,1196.221875,1204.021875,1211.18125,1219.021875,1228.2125,1237.403125,1245.56875,1253.9625,1261.98125,1266.5875,1271.0125,1279.309375,1288.990625,1295.3375,1300.8375,1310.796875,1323.04375,1335.5125,1349.60625,1366.93125,
Population density (people per sq. km of land area),EN.POP.DNST,Marshall Islands,MHL,,,,,,,,,,,,269.3055556,274.3222222,278.0444444,280.9722222,283.4166667,285.5611111,287.1777778,288.4722222,289.3277778,289.7722222,289.9055556,289.7666667,289.5333333,289.3,289.1944444,289.3222222,289.65,290.1,290.6666667,291.25,291.9,292.5722222,293.2944444,293.8777778,294.4111111,294.8111111,
Population density (people per sq. km of land area),EN.POP.DNST,Mauritania,MRT,1.488391384,1.531908412,1.576718735,1.622679732,1.669556612,1.717223246,1.76574561,1.81524983,1.865724265,1.917172795,1.969671097,2.023093044,2.077660813,2.134268943,2.194045794,2.257761715,2.325841661,2.397980014,2.473292908,2.550502571,2.628659164,2.707605511,2.78764723,2.869037547,2.952190744,3.037469681,3.124723974,3.213995343,3.306045406,3.401851169,3.502030659,3.606938974,3.7161531,3.828631027,3.942873775,4.057767537,4.172909673,
Population density (people per sq. km of land area),EN.POP.DNST,Mauritius,MUS,475.8812808,482.9862069,488.926601,493.4438424,498.6310345,502.7231527,506.5812808,510.3852217,513.9108374,517.862069,521.5640394,527.2246305,534.2073892,540.5783251,548.2,552.9344828,558.6187192,565.6571429,571.6359606,578.9492611,584.6665025,589.3039409,593.4093596,597.7192118,601.4793103,605.0512315,607.879803,610.6551724,612.8674877,614.4970443,615.9605911,616.9477833,618.6610837,620.0261084,621.1497537,621.9729064,622.4004926,
Population density (people per sq. km of land area),EN.POP.DNST,Mexico,MEX,35.6803781,36.51955812,37.34794259,38.16793025,38.98279534,39.79562592,40.60501813,41.41210011,42.22532421,43.05557808,43.90950076,44.79102446,45.69475038,46.60637002,47.50592711,48.37859976,49.22320636,50.04333393,50.8353898,51.59627511,52.32628051,53.01940276,53.68224903,54.34319453,55.04029579,55.79990638,56.63333831,57.53046426,58.46951259,59.41779778,60.35080172,61.26187248,62.15607757,63.03452712,63.90164356,64.76038427,65.60890095,
Population density (people per sq. km of land area),EN.POP.DNST,"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,141.1414286,144.8757143,148.4771429,151.51,153.6514286,154.7771429,155.0028571,154.6257143,154.0228571,153.4742857,153.0928571,152.8328571,152.5942857,152.2528571,151.7085714,150.9771429,150.1114286,149.2542857,148.5142857,148.0228571,147.8114286,147.8614286,148.1457143,148.5928571,149.19,149.91,
Population density (people per sq. km of land area),EN.POP.DNST,Moldova,MDA,118.2986728,119.4482182,120.667433,121.9214826,123.1755321,124.3599122,125.4746229,126.5544989,127.4950361,128.2265649,128.7490856,129.0277633,129.0974327,128.5649772,128.2621538,127.7539889,127.4984531,127.0719477,127.0648068,126.9095939,126.7399798,126.4568722,126.1643626,125.8534155,125.4986593,125.1501027,124.802764,124.513872,124.2770912,124.1203049,124.1693101,124.0975355,124.0380179,123.9184455,123.8860557,123.806319,123.5587139,
Population density (people per sq. km of land area),EN.POP.DNST,Monaco,MCO,13372.5,13582,13812,14047.5,14256,14417.5,14520.5,14586,14617.5,14656,14719.5,14812,14931.5,15069,15213.5,15345.5,15483.5,15625.5,15761.5,15900,16041,16180,16314.5,16466.5,16657,16896.5,17204,17555.5,17926.5,18267,18547,18748.5,18891.5,18985.5,19066,19153.5,19249.5,
Population density (people per sq. km of land area),EN.POP.DNST,Mongolia,MNG,1.087580782,1.115808208,1.144292464,1.173572955,1.20438863,1.237081928,1.272116301,1.308828111,1.345113159,1.37813023,1.405896779,1.427635881,1.444103865,1.45678313,1.46791627,1.479208399,1.491134555,1.503446922,1.516252993,1.529494838,1.543188548,1.557568423,1.572941502,1.589437164,1.607168053,1.626230078,1.646548572,1.668213651,1.691682973,1.717531991,1.746086408,1.777540616,1.811469142,1.846795103,1.882061845,1.916164809,1.948684312,
Population density (people per sq. km of land area),EN.POP.DNST,Montenegro,MNE,42.5730855,43.08141264,43.64319703,44.20118959,44.67539033,45.01100372,45.18297398,45.21516729,45.16081784,45.09821561,45.08342007,45.13791822,45.24282528,45.36579926,45.45643123,45.4804461,45.42773234,45.31747212,45.17933086,45.05583643,44.97769517,45.15903346,45.34037175,45.52171004,45.60245353,45.66996283,45.7267658,45.78996283,45.87130112,45.96981413,46.05412639,46.10252788,46.14133829,46.18639405,46.23122677,46.25717472,46.26788104,
Population density (people per sq. km of land area),EN.POP.DNST,Morocco,MAR,44.8573762,45.9592225,47.0912346,48.23773695,49.3784674,50.49826574,51.58847188,52.65015909,53.6899395,54.71922698,55.74531929,56.77092091,57.78958996,58.78874524,59.75139592,60.66599149,61.52947121,62.34797446,63.13077078,63.89154829,64.64176787,65.38613489,66.12674882,66.86967735,67.62107327,68.38689222,69.16725521,69.96612368,70.79734484,71.67801255,72.61850549,73.62496751,74.68919785,75.78930988,76.89464934,77.98190007,79.04276496,
Population density (people per sq. km of land area),EN.POP.DNST,Mozambique,MOZ,15.0669282,15.42902159,15.78021186,16.09617233,16.34550726,16.51161652,16.57517358,16.55797579,16.53469442,16.60725476,16.84637071,17.28422646,17.89367863,18.61313233,19.35075155,20.04009766,20.6620616,21.2382703,21.79198352,22.36179582,22.97577126,23.63839111,24.338943,25.07260866,25.83064803,26.60681859,27.40082784,28.21585875,29.05307612,29.91437091,30.80114576,31.71368168,32.65165187,33.61526488,34.60462118,35.61979069,36.6609985,
Population density (people per sq. km of land area),EN.POP.DNST,Myanmar,MMR,51.05993818,52.23724638,53.42885669,54.62243015,55.80207485,56.9548857,58.07958503,59.1750176,60.22912446,61.22786976,62.16337179,63.02622028,63.82388989,64.58637268,65.35517795,66.15936591,67.00937969,67.89412278,68.79446553,69.68117483,70.53196744,71.34680968,72.13058114,72.87219451,73.57244498,74.20505388,74.74937488,75.24113417,75.73701918,76.22943518,76.77784649,77.38222076,78.06248794,78.77778526,79.50661787,80.24081123,80.9781696,
Population density (people per sq. km of land area),EN.POP.DNST,Namibia,NAM,1.23003073,1.256257212,1.283103159,1.313122958,1.349624069,1.394772194,1.449783187,1.513427832,1.5823598,1.651827424,1.718339832,1.780344714,1.8386243,1.894815921,1.951582067,2.010663314,2.072767797,2.136542409,2.199183763,2.256849956,2.306911295,2.348620778,2.383299931,2.412922542,2.440486341,2.468384166,2.496974335,2.526345516,2.55848486,2.595731759,2.63961666,2.691179293,2.749862138,2.813735136,2.879898942,2.946180568,3.01195569,
Population density (people per sq. km of land area),EN.POP.DNST,Nauru,NRU,374.4,379.85,385.95,392.75,400.35,408.7,417.8,427.5,437.6,447.8,457.85,467.7,477.2,485.95,493.15,498.5,501.65,502.8,502.7,502.2,502.1,502.65,503.65,504.8,505.65,505.75,505.05,503.75,502.35,501.4,501.25,502.85,513.95,541.05,592.65,623.75,652.45,
Population density (people per sq. km of land area),EN.POP.DNST,Nepal,NPL,104.2109301,106.6364336,109.1415105,111.7092308,114.3163776,116.9507413,119.5883636,122.2442028,124.9906783,127.9266713,131.1147273,134.5807972,138.2781259,142.1061189,145.923986,149.6250629,153.1704825,156.572049,159.8343007,162.978979,165.6150052,168.5509383,171.3731566,174.0538751,176.5570213,178.864925,180.960014,182.8730171,184.6938193,186.5441437,188.511594,190.6323474,192.8840251,195.2236484,197.5810324,199.9043042,202.1818696,
Population density (people per sq. km of land area),EN.POP.DNST,Netherlands,NLD,419.1291469,422.014455,423.9540877,425.5648697,427.2574348,429.2545024,431.6433057,434.3909064,437.2065758,439.8372927,442.876481,446.3802725,449.7679502,452.9137441,455.6527844,457.9089455,460.0265995,462.4007701,465.2609301,468.3675355,471.7272808,475.3015403,478.3450533,480.6072867,482.2801836,483.4084123,484.1854562,485.2398104,487.1324941,490.0796917,492.5998814,495.0496441,496.8849941,498.7958445,500.5938854,502.8175423,505.500564,
Population density (people per sq. km of land area),EN.POP.DNST,New Caledonia,NCL,7.661378556,7.803610503,7.970459519,8.134573304,8.29595186,8.449124726,8.607768053,8.780087527,8.952407002,9.130087527,9.348960613,9.593107221,9.83583151,10.09277899,10.36553611,10.60262582,10.80765864,11.01849015,11.2297046,11.44496718,11.66466083,11.88862144,12.11652079,12.30853392,12.4726477,12.63676149,12.85557987,13.01969365,13.23851204,13.40262582,13.6761488,13.89496718,14.16849015,14.38730853,14.66083151,14.87964989,15.15317287,
Population density (people per sq. km of land area),EN.POP.DNST,New Zealand,NZL,11.82218678,11.86776043,11.98625195,12.15031712,12.25589609,12.33185219,12.32881395,12.43553226,12.46971251,12.52971782,12.64593065,13.2737078,13.41270746,13.56651855,13.74805363,13.9508564,14.17340777,14.36063955,14.48862557,14.56496145,14.65079184,14.73738179,14.99563252,15.29451977,15.5235274,15.69974555,15.89229425,16.0411682,16.17788918,16.34043523,16.52310964,16.64957654,16.74110364,16.87022901,17.12696062,17.45357184,17.82385781,
Population density (people per sq. km of land area),EN.POP.DNST,Nicaragua,NIC,27.00606615,27.77687386,28.54848762,29.31642845,30.07522852,30.82176334,31.55157886,32.26643676,32.97701512,33.69839621,34.44046036,35.20692205,35.99199767,36.78394549,37.56627057,38.32664118,39.0624813,39.77596809,40.46556423,41.13062988,41.77161376,42.38615589,42.97601795,43.5505983,44.12251122,44.70108027,45.29010304,45.88753532,46.48916404,47.08809207,47.67926708,48.26175835,48.83752701,49.40790261,49.9750457,50.54042712,51.10460362,
Population density (people per sq. km of land area),EN.POP.DNST,Niger,NER,4.727957685,4.866192469,5.008590827,5.155043815,5.305395121,5.45979869,5.618334254,5.781928633,5.952674666,6.133255704,6.325776427,6.53112497,6.749367648,6.980670246,7.224885924,7.481908108,7.752399147,8.036678772,8.333898318,8.642795453,8.962637562,9.293420699,9.636063788,9.992002842,10.36315781,10.75112418,11.15659904,11.57996211,12.02220336,12.48433962,12.96722034,13.47172653,13.99829004,14.54675298,15.11661719,15.7077169,16.32034973,
Population density (people per sq. km of land area),EN.POP.DNST,Nigeria,NGA,80.6578214,82.87773203,85.06308618,87.24735883,89.4822392,91.80506604,94.22631619,96.73312472,99.31188006,101.9405042,104.6037836,107.3007708,110.0404745,112.8295146,115.6777046,118.5935692,121.5816331,124.6447566,127.7883,131.0177904,134.3390856,137.7553433,141.2724508,144.902152,148.6584055,152.5516629,156.5862885,160.7617994,165.0772314,169.5292785,174.1144976,178.8344763,183.6877411,188.6637713,193.7486984,198.9324901,204.2114255,
Population density (people per sq. km of land area),EN.POP.DNST,Northern Mariana Islands,MNP,,,,,,,,,,,,98.3673913,104.1717391,110.0043478,116.0434783,122.3434783,129.0521739,135.9304348,142.3347826,147.2934783,150.2043478,150.8434783,149.4847826,146.5695652,142.7456522,138.573913,134.1043478,129.376087,124.85,121.0304348,118.3130435,116.926087,116.7782609,117.4695652,118.4086957,119.1652174,119.6152174,
Population density (people per sq. km of land area),EN.POP.DNST,Norway,NOR,11.18597106,11.224526,11.26582705,11.30318553,11.33512848,11.36912483,11.40974962,11.46327807,11.5251078,11.57278265,11.61267916,11.66814604,11.735687,11.80574957,11.87316185,11.93495873,11.99560843,12.06082766,12.13285329,12.21621925,12.29576586,12.3581459,12.42497228,12.49806294,12.57213651,12.65805418,12.76041287,12.89313475,13.05483169,13.22051226,13.38622568,13.56100152,13.74029213,13.90744021,14.06516722,14.21029446,14.33599639,
Population density (people per sq. km of land area),EN.POP.DNST,Oman,OMN,3.729819063,3.943738288,4.168371567,4.397728595,4.623835218,4.841411955,5.044216478,5.23380937,5.422022617,5.625718901,5.855121163,6.118807754,6.408003231,6.695027464,6.941609047,7.122077544,7.226707593,7.269056543,7.275848142,7.285680129,7.327919225,7.414497577,7.542116317,7.706801292,7.899033926,8.113954766,8.345689822,8.603431341,8.914423263,9.314836834,9.827011309,10.45967044,11.19432633,11.99186107,12.79781906,13.56966074,14.29648465,
Population density (people per sq. km of land area),EN.POP.DNST,Pakistan,PAK,101.2714612,104.6815912,108.2475392,111.9469178,115.7494668,119.6288501,123.578845,127.5911595,131.6350599,135.6741516,139.6827185,143.6415785,147.5549178,151.4497198,155.3673153,159.3362754,163.3695763,167.4540616,171.5614155,175.6506642,179.6950044,183.6880409,187.6480684,191.6036231,195.5950342,199.6545078,203.7852753,207.9869422,212.2828495,216.6998495,221.2538683,225.9550968,230.7901788,235.7209877,240.694086,245.6679548,250.6271741,
Population density (people per sq. km of land area),EN.POP.DNST,Palau,PLW,,,,,,,,,,,,33.63913043,34.55217391,35.52608696,36.53478261,37.50652174,38.45869565,39.39782609,40.26956522,41.04130435,41.68478261,42.1826087,42.55217391,42.82608696,43.05217391,43.27391304,43.50434783,43.73043478,43.97391304,44.22173913,44.5,44.78043478,45.12608696,45.47826087,45.85652174,46.27826087,46.74565217,
Population density (people per sq. km of land area),EN.POP.DNST,Panama,PAN,26.61525424,27.25403551,27.89674469,28.5437046,29.19570891,29.85305354,30.51619586,31.18552596,31.86195857,32.54628733,33.23929244,33.94109497,34.65184288,35.3732042,36.10684692,36.85404896,37.61560398,38.39038203,39.17578692,39.96767554,40.76334409,41.56152811,42.36299435,43.16887275,43.98091203,44.80044391,45.62691687,46.45960452,47.29981168,48.14884315,49.00755986,49.87600215,50.75246166,51.6338714,52.51528114,53.39317998,54.26579231,
Population density (people per sq. km of land area),EN.POP.DNST,Papua New Guinea,PNG,7.296897496,7.504458331,7.718056353,7.936236364,8.157136863,8.379455019,8.602773484,8.827677428,9.055180409,9.286874531,9.524044959,9.766830809,10.01528066,10.27065539,10.53439474,10.80748134,11.09048492,11.3830102,11.68391556,11.99151835,12.30451354,12.62233803,12.94509561,13.27280837,13.60578766,13.94406439,14.28757673,14.63569757,14.98738462,15.34126882,15.69632778,16.05208674,16.4086826,16.76647308,17.12623106,17.48846222,17.85317979,
Population density (people per sq. km of land area),EN.POP.DNST,Paraguay,PRY,8.005612887,8.234220992,8.47399698,8.723365215,8.979994966,9.24194815,9.508590486,9.779602316,10.05368991,10.32950164,10.60594513,10.88197835,11.15715077,11.43192046,11.70708533,11.98301032,12.25948653,12.53547445,12.80974075,13.0806368,13.34684118,13.60841681,13.86511704,14.11515228,14.35625472,14.58719859,14.80693682,15.01676063,15.22053108,15.42370249,15.63019633,15.84138686,16.05642839,16.27420086,16.49278631,16.71059401,16.92753083,
Population density (people per sq. km of land area),EN.POP.DNST,Peru,PER,13.5618125,13.90042891,14.23885156,14.57846797,14.92155,15.26949688,15.62207266,15.97789844,16.33585547,16.69442109,17.05207656,17.40869375,17.763325,18.11267813,18.45262188,18.78028125,19.09458906,19.39641094,19.68730313,19.96976484,20.24599922,20.51668984,20.78239609,21.04510781,21.30718281,21.57063281,21.83589375,22.10369063,22.37654688,22.65742734,22.94816094,23.24999141,23.56169219,23.87946563,24.19793281,24.51302422,24.82331172,
Population density (people per sq. km of land area),EN.POP.DNST,Philippines,PHL,158.9595466,163.3819365,167.9192843,172.5694503,177.3282825,182.1901868,187.1552202,192.216893,197.3545461,202.5417279,207.7584868,212.9941275,218.2496093,223.5310293,228.8500855,234.2144247,239.6153436,245.0439816,250.5070765,256.0143945,261.5674582,267.1808532,272.8378442,278.4718583,283.9940068,289.3457994,294.4944797,299.4717443,304.3628266,309.2895965,314.3395513,319.5423416,324.8705168,330.2848442,335.7220679,341.1354563,346.5144783,
Population density (people per sq. km of land area),EN.POP.DNST,Poland,POL,116.1453198,117.2045676,118.2881615,119.4025531,120.4875575,121.4596787,122.2897222,122.9816351,123.4923994,123.939825,124.4271181,124.8692187,125.2527572,125.5718698,125.8371217,126.0080251,126.1039211,126.1864899,126.2316138,126.2211336,124.9098208,124.8753665,124.8175389,124.7536899,124.6440832,124.5893154,124.5144522,124.446853,124.4719523,124.5644606,124.2092007,124.2962969,124.3000588,124.2291107,124.1442732,124.0615696,124.008253,
Population density (people per sq. km of land area),EN.POP.DNST,Portugal,PRT,106.7356503,107.6651585,108.3253661,108.8291257,109.2484372,109.5476831,109.6473661,109.6178251,109.5039344,109.3442623,109.1062077,108.8550273,108.7704262,108.9035519,109.1969945,109.575694,109.9884699,110.480623,111.0403934,111.6702514,112.4579016,113.2537923,113.8757486,114.3040546,114.5777158,114.8281404,115.0353996,115.2614409,115.4277577,115.3864723,115.4394585,115.2697893,114.8034065,114.1626092,113.5425141,113.0720258,112.7171224,
Population density (people per sq. km of land area),EN.POP.DNST,Puerto Rico,PRI,361.4430665,365.5639233,369.4986471,373.2962796,377.0225479,380.7215333,384.3916573,388.0326945,391.6457723,395.2254791,398.7598647,401.5907554,404.1912063,407.6095829,411.413416,415.2314543,419.916009,423.8365276,426.2797069,428.4195039,429.6059752,430.5269448,431.0824126,431.3523112,431.4405862,430.8187148,428.9981962,426.4932356,423.9984216,421.692221,419.5631342,414.7386697,409.7506201,405.0819617,398.5201804,391.564938,384.5892897,
Population density (people per sq. km of land area),EN.POP.DNST,Qatar,QAT,19.27433247,21.37329888,23.89285099,26.65624462,29.41042205,31.96218777,34.2749354,36.37734711,38.22515073,39.78208441,41.0374677,41.98888889,42.68018949,43.20120586,43.67743325,44.22523686,44.98742463,46.04720069,47.40999139,49.04797588,51.01352283,53.13402239,55.61231697,59.30973299,65.36218777,74.49293712,87.02687339,102.466236,119.6677003,137.0180879,153.2881998,168.1355728,181.7026701,193.8391904,204.5149871,213.7415159,221.3440138,
Population density (people per sq. km of land area),EN.POP.DNST,Romania,ROU,96.56443952,97.31340193,97.74849787,98.06716159,98.35868716,98.79060085,99.24142138,99.6328471,100.1027264,100.9873905,101.1634402,100.2403687,99.33881286,99.20369563,99.03799834,98.84644211,98.54916347,98.26156929,98.03277146,97.87473868,97.70132341,96.34743807,94.53384957,93.82181344,93.26846957,92.70234368,92.15479607,90.83901866,89.33394954,88.53119621,88.01074114,87.53324934,87.20126511,86.87429031,86.53068063,86.12430894,85.61940195,
Population density (people per sq. km of land area),EN.POP.DNST,Russian Federation,RUS,8.481416966,8.538220068,8.592033533,8.643589517,8.709300516,8.777207984,8.840417451,8.902284632,8.960185968,9.012901199,9.047739621,9.067995937,9.071961781,9.063735416,9.055186606,9.0592431,9.046306255,9.030982834,9.014589318,8.982780741,8.948996663,8.911609395,8.870433931,8.830256615,8.794642038,8.76107113,8.734387528,8.719462392,8.716094712,8.718719877,8.722634362,8.729437799,8.744141951,8.762780128,8.781877489,8.798804045,8.813796287,
Population density (people per sq. km of land area),EN.POP.DNST,Rwanda,RWA,208.379246,215.4451561,222.5100122,229.9803,238.4234293,248.0789218,259.7353871,272.8873531,284.9687475,292.5021484,293.3035266,285.8434941,271.6599514,255.3672071,243.4169031,240.2950142,247.8787191,264.3851642,286.1699635,307.7924199,325.3223754,337.6329955,346.015606,351.8583705,357.4559384,364.4805432,373.1892987,382.9510336,393.5212404,404.4364005,415.3563843,426.2695987,437.3268342,448.526591,459.8847588,471.4046615,483.0769355,
Population density (people per sq. km of land area),EN.POP.DNST,Samoa,WSM,54.96713781,55.27491166,55.61943463,55.96607774,56.28374558,56.54805654,56.74628975,56.89575972,57.03922261,57.24310954,57.54982332,57.97738516,58.50530035,59.08374558,59.64240283,60.12614841,60.52402827,60.84734982,61.12402827,61.3975265,61.69964664,62.03745583,62.39646643,62.77809187,63.17349823,63.57915194,63.99081272,64.41201413,64.85017668,65.30954064,65.79681979,66.31272085,66.85300353,67.40530035,67.94699647,68.46607774,68.94876325,
Population density (people per sq. km of land area),EN.POP.DNST,San Marino,SMR,356.0166667,361.1,365.7166667,370.1666667,374.25,378.4666667,382.6833333,386.8333333,391.1,395.6666667,400.7166667,406.4333333,412.4833333,419.0166667,425.2666667,431.2833333,436.8166667,441.8,446.65,451.6,456.9666667,462.7,468.6833333,474.9,481.1,487.3333333,493.5666667,499.6166667,505.85,512.05,518.5,525.0666667,531.9,538.3833333,544.2833333,549.3333333,553.3833333,
